,income_78,edu_year,age,edu_level,income_at_23,ln_income_at_23
5990,19005.04,11,51,Secondary,88816.49,11.394328
5991,7175.84,12,23,Secondary,33534.94,10.420343
5992,7740.332,15,23,Post-Secondary,36172.992,10.496068
5993,25564.67,18,47,Higher Edu,119471.695,11.690835
5994,25564.67,12,50,Secondary,119471.695,11.690835
5995,4795.223,8,16,Secondary,22409.576,10.017243
5996,25564.67,15,33,Post-Secondary,119471.695,11.690835
5997,25564.67,14,30,Post-Secondary,119471.695,11.690835
5998,25564.67,12,46,Secondary,119471.695,11.690835
5999,17732.72,12,45,Secondary,82870.55,11.325035
6000,20788.66,14,21,Post-Secondary,97151.91,11.484031
6001,7059.1,12,29,Secondary,32989.383,10.403941
6002,25564.67,10,21,Secondary,119471.695,11.690835
6003,25328.23,14,24,Post-Secondary,118366.74,11.681543
6004,13556.66,8,54,Secondary,63354.51,11.056501
6005,1564.912,12,18,Secondary,7313.323,8.897453
6006,17843.55,12,39,Secondary,83388.49,11.331265
6007,25564.67,8,47,Secondary,119471.695,11.690835
6008,15310.73,12,21,Secondary,71551.83,11.178178
6009,18289.82,12,29,Secondary,85474.05,11.355968
6010,20688.17,14,23,Post-Secondary,96682.29,11.479185
6011,15499.87,12,24,Secondary,72435.74,11.190455
6012,323.6221,8,18,Secondary,1512.3872,7.3214445
6013,14792.04,12,24,Secondary,69127.83,11.143713
6014,1890.012,10,16,Secondary,8832.617,9.086206
6015,16331.83,12,45,Secondary,76323.75,11.24274
6016,10846.51,12,25,Secondary,50689.133,10.833467
6017,18016.44,12,28,Secondary,84196.45,11.340908
6018,25564.67,16,38,Post-Secondary,119471.695,11.690835
6019,10635.2,8,51,Secondary,49701.617,10.813793
6020,22516.12,12,33,Secondary,105224.87,11.563855
6021,2365.84,13,30,Post-Secondary,11056.311,9.310757
6022,25564.67,12,33,Secondary,119471.695,11.690835
6023,21079.77,12,34,Secondary,98512.35,11.497937
6024,24636.66,12,40,Secondary,115134.81,11.653859
6025,22684.58,12,31,Secondary,106012.13,11.571309
6026,25564.67,12,53,Secondary,119471.695,11.690835
6027,25564.67,12,31,Secondary,119471.695,11.690835
6028,25564.67,12,46,Secondary,119471.695,11.690835
6029,25564.67,12,31,Secondary,119471.695,11.690835
6030,19120.3,13,29,Post-Secondary,89355.14,11.400374
6031,25564.67,13,38,Post-Secondary,119471.695,11.690835
6032,14947.2,12,52,Secondary,69852.94,11.154147
6033,14738.84,10,17,Secondary,68879.2,11.14011
6034,25564.67,14,34,Post-Secondary,119471.695,11.690835
6035,21149.22,12,55,Secondary,98836.92,11.501226
6036,5415.868,17,52,Higher Edu,25310.045,10.138957
6037,1560.479,13,21,Post-Secondary,7292.6064,8.894616
6038,25564.67,16,32,Post-Secondary,119471.695,11.690835
6039,24311.56,12,43,Secondary,113615.52,11.640575
6040,1464.427,14,21,Post-Secondary,6843.725,8.831087
6041,5179.432,9,31,Secondary,24205.105,10.094318
6042,25564.67,7,41,Secondary,119471.695,11.690835
6043,25564.67,12,35,Secondary,119471.695,11.690835
6044,25564.67,15,33,Post-Secondary,119471.695,11.690835
6045,23603.73,10,21,Secondary,110307.61,11.611029
6046,18439.07,13,29,Post-Secondary,86171.54,11.364096
6047,23458.91,18,29,Higher Edu,109630.82,11.604874
6048,25564.67,10,33,Secondary,119471.695,11.690835
6049,25564.67,13,23,Post-Secondary,119471.695,11.690835
6050,25564.67,15,29,Post-Secondary,119471.695,11.690835
6051,16204.75,16,30,Post-Secondary,75729.87,11.234928
6052,25564.67,16,25,Post-Secondary,119471.695,11.690835
6053,25564.67,11,35,Secondary,119471.695,11.690835
6054,6680.802,12,20,Secondary,31221.475,10.348862
6055,25564.67,12,22,Secondary,119471.695,11.690835
6056,17611.55,12,29,Secondary,82304.28,11.318178
6057,24214.03,12,24,Secondary,113159.73,11.636556
6058,25564.67,8,50,Secondary,119471.695,11.690835
6059,15281.17,10,17,Secondary,71413.69,11.176245
6060,8290.046,16,30,Post-Secondary,38741.977,10.564679
6061,15776.21,11,19,Secondary,73727.164,11.208127
6062,25564.67,12,44,Secondary,119471.695,11.690835
6063,2351.063,1,16,Elementary,10987.252,9.304491
6064,4857.287,12,36,Secondary,22699.621,10.030104
6065,3141.647,15,38,Post-Secondary,14681.898,9.594371
6066,14973.8,12,25,Secondary,69977.25,11.155926
6067,13043.89,11,35,Secondary,60958.176,11.017943
6068,20170.97,16,23,Post-Secondary,94265.25,11.453868
6069,25564.67,12,31,Secondary,119471.695,11.690835
6070,7328.046,10,22,Secondary,34246.25,10.441333
6071,23885.97,12,26,Secondary,111626.61,11.622914
6072,25564.67,12,23,Secondary,119471.695,11.690835
6073,21842.28,12,22,Secondary,102075.8,11.533471
6074,22551.59,12,26,Secondary,105390.63,11.565429
6075,11609.02,12,55,Secondary,54252.58,10.901406
6076,9512.126,12,24,Secondary,44453.14,10.702191
6077,18028.26,14,23,Post-Secondary,84251.695,11.341564
6078,21554.12,14,21,Post-Secondary,100729.14,11.52019
6079,25564.67,12,50,Secondary,119471.695,11.690835
6080,141.8618,11,18,Secondary,662.96454,6.4967213
6081,25564.67,15,37,Post-Secondary,119471.695,11.690835
6082,25564.67,12,23,Secondary,119471.695,11.690835
6083,9933.278,11,18,Secondary,46421.316,10.745514
6084,16843.13,12,55,Secondary,78713.22,11.273566
6085,23906.66,12,23,Secondary,111723.3,11.62378
6086,70.93088,12,24,Secondary,331.48218,5.803574
6087,24675.08,13,41,Post-Secondary,115314.37,11.655417
6088,25564.67,12,35,Secondary,119471.695,11.690835
6089,617.6897,12,31,Secondary,2886.657,7.9678545
6090,25564.67,12,47,Secondary,119471.695,11.690835
6091,25564.67,13,32,Post-Secondary,119471.695,11.690835
6092,25564.67,14,41,Post-Secondary,119471.695,11.690835
6093,4678.482,12,17,Secondary,21864.01,9.992598
6094,25564.67,16,26,Post-Secondary,119471.695,11.690835
6095,13943.83,13,21,Post-Secondary,65163.88,11.084661
6096,25564.67,13,22,Post-Secondary,119471.695,11.690835
6097,25564.67,12,19,Secondary,119471.695,11.690835
6098,20779.79,16,25,Post-Secondary,97110.45,11.483604
6099,9925.889,10,21,Secondary,46386.78,10.74477
6100,16342.18,14,41,Post-Secondary,76372.12,11.243373
6101,16711.61,10,17,Secondary,78098.58,11.265727
6102,25564.67,10,34,Secondary,119471.695,11.690835
6103,25427.24,12,53,Secondary,118829.445,11.685445
6104,20711.82,12,22,Secondary,96792.81,11.480328
6105,25564.67,14,24,Post-Secondary,119471.695,11.690835
6106,16967.26,14,21,Post-Secondary,79293.31,11.28091
6107,7379.767,18,26,Higher Edu,34487.96,10.448365
6108,25564.67,12,46,Secondary,119471.695,11.690835
6109,11447.95,8,54,Secondary,53499.85,10.887434
6110,22428.93,17,31,Higher Edu,104817.4,11.559975
6111,12495.66,12,51,Secondary,58396.125,10.975005
6112,15765.86,12,19,Secondary,73678.8,11.20747
6113,8966.845,8,46,Secondary,41904.867,10.643157
6114,13649.76,12,23,Secondary,63789.594,11.063345
6115,17199.26,14,20,Post-Secondary,80377.516,11.29449
6116,8765.874,14,21,Post-Secondary,40965.67,10.62049
6117,16775.15,15,21,Post-Secondary,78395.52,11.269522
6118,20147.32,16,29,Post-Secondary,94154.73,11.452695
6119,759.5515,12,18,Secondary,3549.6218,8.174597
6120,25564.67,16,26,Post-Secondary,119471.695,11.690835
6121,23822.43,18,23,Higher Edu,111329.664,11.620251
6122,25564.67,12,26,Secondary,119471.695,11.690835
6123,25539.55,16,24,Post-Secondary,119354.305,11.689852
6124,25564.67,12,38,Secondary,119471.695,11.690835
6125,10847.99,10,16,Secondary,50696.05,10.833603
6126,15696.41,12,21,Secondary,73354.234,11.203055
6127,24237.67,12,31,Secondary,113270.21,11.637531
6128,25564.67,10,28,Secondary,119471.695,11.690835
6129,25564.67,13,33,Post-Secondary,119471.695,11.690835
6130,21824.54,15,28,Post-Secondary,101992.9,11.532659
6131,25564.67,18,39,Higher Edu,119471.695,11.690835
6132,3660.329,12,48,Secondary,17105.863,9.747176
6133,2902.255,9,16,Secondary,13563.145,9.515112
6134,20407.4,8,52,Secondary,95370.164,11.465521
6135,15885.56,12,20,Secondary,74238.19,11.215034
6136,25564.67,10,35,Secondary,119471.695,11.690835
6137,642.8111,7,18,Secondary,3004.0571,8.007719
6138,20400.02,9,50,Secondary,95335.67,11.465159
6139,5556.252,7,53,Secondary,25966.104,10.164547
6140,5556.252,8,48,Secondary,25966.104,10.164547
6141,20289.19,8,47,Secondary,94817.73,11.459712
6142,19727.65,12,22,Secondary,92193.48,11.431644
6143,21110.8,12,24,Secondary,98657.375,11.499409
6144,18193.77,8,28,Secondary,85025.17,11.350702
6145,3036.728,10,17,Secondary,14191.579,9.560404
6146,17669.18,12,29,Secondary,82573.6,11.321445
6147,25564.67,12,40,Secondary,119471.695,11.690835
6148,15971.27,12,22,Secondary,74638.734,11.220415
6149,23546.1,10,40,Secondary,110038.29,11.608583
6150,25564.67,10,37,Secondary,119471.695,11.690835
6151,25564.67,12,51,Secondary,119471.695,11.690835
6152,1891.49,12,19,Secondary,8839.524,9.086988
6153,2571.244,12,47,Secondary,12016.227,9.394013
6154,25564.67,16,38,Post-Secondary,119471.695,11.690835
6155,10256.9,10,16,Secondary,47933.703,10.777575
6156,5630.138,12,54,Secondary,26311.396,10.177757
6157,23980.55,12,26,Secondary,112068.61,11.626866
6158,24822.85,12,44,Secondary,116004.94,11.661388
6159,25564.67,12,28,Secondary,119471.695,11.690835
6160,1675.742,10,16,Secondary,7831.266,8.965879
6161,10324.88,10,25,Secondary,48251.39,10.78418
6162,22940.23,16,28,Post-Secondary,107206.87,11.582516
6163,25564.67,7,47,Secondary,119471.695,11.690835
6164,14879.23,13,27,Post-Secondary,69535.3,11.14959
6165,25564.67,12,50,Secondary,119471.695,11.690835
6166,6673.413,15,21,Post-Secondary,31186.945,10.3477545
6167,20416.27,14,31,Post-Secondary,95411.61,11.465956
6168,17697.25,16,24,Post-Secondary,82704.78,11.323032
6169,16395.38,12,38,Secondary,76620.74,11.246623
6170,19972.95,10,46,Secondary,93339.836,11.444002
6171,21404.87,12,18,Secondary,100031.65,11.513242
6172,25564.67,13,25,Post-Secondary,119471.695,11.690835
6173,24678.03,11,47,Secondary,115328.15,11.655537
6174,3366.261,11,18,Secondary,15731.59,9.663426
6175,2365.84,9,54,Secondary,11056.311,9.310757
6176,22810.19,8,52,Secondary,106599.15,11.576831
6177,9045.164,10,17,Secondary,42270.88,10.651854
6178,12915.33,12,40,Secondary,60357.375,11.0080385
6179,15359.49,12,31,Secondary,71779.7,11.181357
6180,25564.67,12,26,Secondary,119471.695,11.690835
6181,2070.295,18,36,Higher Edu,9675.136,9.177315
6182,19912.37,12,22,Secondary,93056.73,11.440965
6183,25564.67,12,48,Secondary,119471.695,11.690835
6184,19142.47,14,22,Post-Secondary,89458.75,11.401533
6185,23544.62,13,25,Post-Secondary,110031.37,11.6085205
6186,18145.0,11,20,Secondary,84797.26,11.348019
6187,3313.063,8,50,Secondary,15482.9795,9.647496
6188,6017.303,8,23,Secondary,28120.74,10.244263
6189,9758.906,12,22,Secondary,45606.42,10.727804
6190,10808.09,14,21,Post-Secondary,50509.582,10.829918
6191,15530.91,10,38,Secondary,72580.8,11.192455
6192,25564.67,12,35,Secondary,119471.695,11.690835
6193,12047.9,13,23,Post-Secondary,56303.605,10.938514
6194,9587.49,16,27,Post-Secondary,44805.34,10.710083
6195,15591.49,12,28,Secondary,72863.91,11.196349
6196,14574.82,12,21,Secondary,68112.695,11.128919
6197,10196.31,8,55,Secondary,47650.543,10.771649
6198,25564.67,13,29,Post-Secondary,119471.695,11.690835
6199,17669.18,8,35,Secondary,82573.6,11.321445
6200,18026.79,12,45,Secondary,84244.82,11.341482
6201,25564.67,12,41,Secondary,119471.695,11.690835
6202,2161.914,12,21,Secondary,10103.301,9.220617
6203,25564.67,12,30,Secondary,119471.695,11.690835
6204,23528.36,12,34,Secondary,109955.38,11.60783
6205,25564.67,15,30,Post-Secondary,119471.695,11.690835
6206,25564.67,11,47,Secondary,119471.695,11.690835
6207,24373.62,16,26,Post-Secondary,113905.55,11.643125
6208,25564.67,16,26,Post-Secondary,119471.695,11.690835
6209,15099.41,12,23,Secondary,70564.266,11.164279
6210,23040.71,12,29,Secondary,107676.445,11.586886
6211,25564.67,18,42,Higher Edu,119471.695,11.690835
6212,10206.66,6,26,Elementary,47698.914,10.772664
6213,9996.82,9,43,Secondary,46718.266,10.75189
6214,16225.44,13,30,Post-Secondary,75826.555,11.236204
6215,9088.018,18,40,Higher Edu,42471.15,10.65658
6216,25564.67,14,33,Post-Secondary,119471.695,11.690835
6217,25564.67,12,55,Secondary,119471.695,11.690835
6218,25564.67,12,34,Secondary,119471.695,11.690835
6219,25564.67,13,34,Post-Secondary,119471.695,11.690835
6220,4560.264,12,54,Secondary,21311.541,9.967004
6221,10159.37,11,21,Secondary,47477.914,10.76802
6222,25564.67,12,43,Secondary,119471.695,11.690835
6223,8879.659,6,38,Elementary,41497.42,10.633387
6224,7684.178,4,43,Elementary,35910.566,10.488787
6225,23380.59,12,40,Secondary,109264.805,11.60153
6226,4456.823,12,49,Secondary,20828.129,9.944059
6227,4802.611,12,27,Secondary,22444.102,10.018784
6228,20426.61,12,38,Secondary,95459.93,11.466462
6229,15956.49,18,39,Higher Edu,74569.664,11.219489
6230,8720.065,8,38,Secondary,40751.594,10.615251
6231,25564.67,12,34,Secondary,119471.695,11.690835
6232,15094.98,6,31,Elementary,70543.56,11.163986
6233,20818.21,11,50,Secondary,97290.01,11.485452
6234,9223.969,10,18,Secondary,43106.49,10.671429
6235,8604.802,9,22,Secondary,40212.93,10.601944
6236,2615.576,9,45,Secondary,12223.404,9.411108
6237,13695.57,3,48,Elementary,64003.684,11.066696
6238,20880.28,11,21,Secondary,97580.07,11.488428
6239,25564.67,12,41,Secondary,119471.695,11.690835
6240,20872.89,14,25,Post-Secondary,97545.55,11.488074
6241,25564.67,12,20,Secondary,119471.695,11.690835
6242,23479.6,13,25,Post-Secondary,109727.51,11.605756
6243,25564.67,12,49,Secondary,119471.695,11.690835
6244,14345.77,11,18,Secondary,67042.266,11.113078
6245,8888.525,10,16,Secondary,41538.86,10.634385
6246,24177.08,12,32,Secondary,112987.055,11.635029
6247,25564.67,8,42,Secondary,119471.695,11.690835
6248,12136.57,10,18,Secondary,56717.99,10.945847
6249,21416.69,12,27,Secondary,100086.88,11.513794
6250,22298.89,10,53,Secondary,104209.69,11.55416
6251,6029.124,8,44,Secondary,28175.982,10.246225
6252,18131.71,16,34,Post-Secondary,84735.16,11.347286
6253,25564.67,12,26,Secondary,119471.695,11.690835
6254,25564.67,17,35,Higher Edu,119471.695,11.690835
6255,17333.73,12,40,Secondary,81005.945,11.302278
6256,2936.243,12,25,Secondary,13721.981,9.526754
6257,25564.67,16,45,Post-Secondary,119471.695,11.690835
6258,22479.18,18,26,Higher Edu,105052.234,11.562213
6259,25452.36,12,39,Secondary,118946.836,11.686432
6260,22165.9,12,36,Secondary,103588.18,11.548179
6261,25564.67,16,30,Post-Secondary,119471.695,11.690835
6262,25564.67,13,23,Post-Secondary,119471.695,11.690835
6263,13144.38,3,54,Elementary,61427.797,11.025618
6264,6503.475,13,20,Post-Secondary,30392.773,10.32196
6265,14319.17,11,18,Secondary,66917.96,11.111222
6266,25564.67,10,48,Secondary,119471.695,11.690835
6267,25564.67,14,44,Post-Secondary,119471.695,11.690835
6268,21416.69,13,50,Post-Secondary,100086.88,11.513794
6269,18533.65,12,29,Secondary,86613.55,11.369211
6270,25564.67,8,35,Secondary,119471.695,11.690835
6271,5633.094,12,25,Secondary,26325.21,10.178283
6272,9297.856,10,27,Secondary,43451.79,10.679407
6273,17985.41,12,21,Secondary,84051.445,11.339185
6274,25564.67,12,27,Secondary,119471.695,11.690835
6275,25564.67,10,50,Secondary,119471.695,11.690835
6276,12117.36,7,27,Secondary,56628.215,10.9442625
6277,15236.84,10,43,Secondary,71206.516,11.17334
6278,21911.73,15,26,Post-Secondary,102400.37,11.536646
6279,14973.8,12,55,Secondary,69977.25,11.155926
6280,66.4977,12,42,Secondary,310.76456,5.7390356
6281,25564.67,12,22,Secondary,119471.695,11.690835
6282,3487.435,12,33,Secondary,16297.874,9.69879
6283,25094.75,12,23,Secondary,117275.61,11.672282
6284,22028.47,14,53,Post-Secondary,102945.93,11.541959
6285,15474.75,14,21,Post-Secondary,72318.34,11.188833
6286,1533.88,9,29,Secondary,7168.301,8.877424
6287,12667.07,12,26,Secondary,59197.18,10.988629
6288,25564.67,12,48,Secondary,119471.695,11.690835
6289,25564.67,16,30,Post-Secondary,119471.695,11.690835
6290,25564.67,12,20,Secondary,119471.695,11.690835
6291,12183.86,12,26,Secondary,56938.99,10.949736
6292,16980.56,12,24,Secondary,79355.47,11.2816925
6293,25564.67,9,51,Secondary,119471.695,11.690835
6294,11842.5,13,41,Post-Secondary,55343.707,10.921318
6295,25564.67,14,39,Post-Secondary,119471.695,11.690835
6296,8198.427,10,28,Secondary,38313.812,10.553566
6297,22513.16,8,42,Secondary,105211.04,11.563724
6298,25564.67,15,29,Post-Secondary,119471.695,11.690835
6299,25564.67,12,34,Secondary,119471.695,11.690835
6300,5964.104,10,19,Secondary,27872.123,10.235382
6301,42.85407,10,20,Secondary,200.27046,5.299669
6302,25320.84,2,49,Elementary,118332.2,11.681252
6303,10097.31,12,23,Secondary,47187.883,10.761892
6304,25564.67,16,31,Post-Secondary,119471.695,11.690835
6305,25276.51,12,22,Secondary,118125.03,11.679499
6306,20500.5,13,23,Post-Secondary,95805.25,11.470073
6307,25564.67,5,48,Elementary,119471.695,11.690835
6308,25471.57,12,51,Secondary,119036.61,11.687186
6309,25564.67,13,20,Post-Secondary,119471.695,11.690835
6310,3522.9,16,22,Post-Secondary,16463.613,9.708908
6311,25564.67,13,36,Post-Secondary,119471.695,11.690835
6312,25564.67,14,31,Post-Secondary,119471.695,11.690835
6313,25564.67,5,29,Elementary,119471.695,11.690835
6314,1613.677,12,18,Secondary,7541.2173,8.928139
6315,25564.67,4,51,Elementary,119471.695,11.690835
6316,25112.49,16,27,Post-Secondary,117358.516,11.672989
6317,9011.177,18,37,Higher Edu,42112.047,10.648089
6318,25564.67,12,29,Secondary,119471.695,11.690835
6319,2014.141,12,24,Secondary,9412.711,9.1498165
6320,25564.67,12,53,Secondary,119471.695,11.690835
6321,20732.5,11,50,Secondary,96889.45,11.481326
6322,19844.39,12,34,Secondary,92739.04,11.437545
6323,25564.67,16,29,Post-Secondary,119471.695,11.690835
6324,22434.84,12,30,Secondary,104845.02,11.560239
6325,25564.67,12,30,Secondary,119471.695,11.690835
6326,4781.923,7,22,Secondary,22347.42,10.014466
6327,25275.04,12,53,Secondary,118118.16,11.6794405
6328,25564.67,6,51,Elementary,119471.695,11.690835
6329,25564.67,12,24,Secondary,119471.695,11.690835
6330,25564.67,12,44,Secondary,119471.695,11.690835
6331,25013.48,12,47,Secondary,116895.81,11.669039
6332,25564.67,11,42,Secondary,119471.695,11.690835
6333,2588.977,14,30,Post-Secondary,12099.1,9.400887
6334,25564.67,12,39,Secondary,119471.695,11.690835
6335,17595.29,17,26,Higher Edu,82228.29,11.317255
6336,25564.67,12,33,Secondary,119471.695,11.690835
6337,25564.67,16,38,Post-Secondary,119471.695,11.690835
6338,25564.67,12,42,Secondary,119471.695,11.690835
6339,25564.67,9,28,Secondary,119471.695,11.690835
6340,23767.75,10,36,Secondary,111074.125,11.617953
6341,329.533,14,30,Post-Secondary,1540.0107,7.339545
6342,25564.67,16,33,Post-Secondary,119471.695,11.690835
6343,25564.67,16,33,Post-Secondary,119471.695,11.690835
6344,25564.67,10,49,Secondary,119471.695,11.690835
6345,25564.67,16,53,Post-Secondary,119471.695,11.690835
6346,16330.36,16,30,Post-Secondary,76316.88,11.242649
6347,25551.37,13,32,Post-Secondary,119409.54,11.690314
6348,25564.67,12,38,Secondary,119471.695,11.690835
6349,25564.67,12,53,Secondary,119471.695,11.690835
6350,15560.46,12,21,Secondary,72718.9,11.194357
6351,25564.67,16,33,Post-Secondary,119471.695,11.690835
6352,13549.27,6,53,Elementary,63319.973,11.055956
6353,25564.67,16,31,Post-Secondary,119471.695,11.690835
6354,11521.83,18,25,Higher Edu,53845.113,10.893867
6355,19235.57,16,45,Post-Secondary,89893.836,11.406384
6356,25564.67,16,51,Post-Secondary,119471.695,11.690835
6357,23339.21,16,28,Post-Secondary,109071.43,11.599758
6358,25564.67,16,28,Post-Secondary,119471.695,11.690835
6359,25564.67,17,28,Higher Edu,119471.695,11.690835
6360,3259.865,5,52,Elementary,15234.368,9.6313095
6361,4606.074,16,36,Post-Secondary,21525.625,9.976999
6362,685.6651,13,27,Post-Secondary,3204.3274,8.072257
6363,25564.67,13,37,Post-Secondary,119471.695,11.690835
6364,25564.67,11,51,Secondary,119471.695,11.690835
6365,25564.67,12,51,Secondary,119471.695,11.690835
6366,25564.67,12,32,Secondary,119471.695,11.690835
6367,22507.25,14,36,Post-Secondary,105183.414,11.563461
6368,20089.69,12,32,Secondary,93885.4,11.44983
6369,3750.47,17,35,Higher Edu,17527.12,9.771504
6370,25564.67,17,49,Higher Edu,119471.695,11.690835
